candidate_id,ci95,clusters,estimand,holm_family,holm_p,losses,mean_difference,metric,p_value,reference,rows,ties,wins
multi_probe_bge-r2p0,"[0.12678866197545222, 0.20592312992125988]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:legal_reasoning_correctness,0.00014999850001499987,130,0.16633079847908744,legal_reasoning_correctness,9.99990000099999e-06,no_context,526,111,285
multi_probe_bge-r2p0,"[0.20309128534118395, 0.2796841845746829]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:legal_basis_correctness,0.00014999850001499987,105,0.2409125475285171,legal_basis_correctness,9.99990000099999e-06,no_context,526,109,312
multi_probe_bge-r2p0,"[0.12407712300512523, 0.1992069597069597]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:overall_score,0.00014999850001499987,139,0.1614131812420786,overall_score,9.99990000099999e-06,no_context,526,74,313
german_legal_selector_v2-r1p1,"[-0.03959903350515463, 0.02496446699647601]",360,evaluation_row_mean_with_context_cluster_resampling,raw:outcome_correctness,1.0,111,-0.007452471482889736,outcome_correctness,0.6524934750652494,raw,526,300,115
german_legal_selector_v2-r1p1,"[-0.045996588708068706, 0.02067576615500214]",360,evaluation_row_mean_with_context_cluster_resampling,raw:legal_reasoning_correctness,1.0,194,-0.01250950570342206,legal_reasoning_correctness,0.45613543864561357,raw,526,140,192
german_legal_selector_v2-r1p1,"[-0.0598157200496586, 0.013301407989521924]",360,evaluation_row_mean_with_context_cluster_resampling,raw:legal_basis_correctness,0.6649733502664973,189,-0.023250950570342207,legal_basis_correctness,0.22165778342216577,raw,526,168,169
german_legal_selector_v2-r1p1,"[-0.045496745162208314, 0.01635146978499427]",360,evaluation_row_mean_with_context_cluster_resampling,raw:overall_score,1.0,223,-0.014404309252217999,overall_score,0.35642643573564264,raw,526,94,209
german_legal_selector_v2-r1p1,"[-0.010131566833987913, 0.07817298086739513]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:outcome_correctness,1.0,146,0.0338212927756654,outcome_correctness,0.13123868761312388,oracle_bgb_paragraph_ids,526,217,163
german_legal_selector_v2-r1p1,"[0.02866693379790941, 0.10636548578004272]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:legal_reasoning_correctness,0.01065989340106599,173,0.06760456273764259,legal_reasoning_correctness,0.0008199918000819992,oracle_bgb_paragraph_ids,526,111,242
german_legal_selector_v2-r1p1,"[0.0577263986013986, 0.13930113570144184]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:legal_basis_correctness,0.00014999850001499987,168,0.09764258555133079,legal_basis_correctness,9.99990000099999e-06,oracle_bgb_paragraph_ids,526,111,247
german_legal_selector_v2-r1p1,"[0.027760533308592454, 0.1064559500515269]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:overall_score,0.00896991030089699,205,0.06635614702154627,overall_score,0.0006899931000689993,oracle_bgb_paragraph_ids,526,69,252
german_legal_selector_v2-r1p1,"[0.05020970575360561, 0.13698209719393528]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:outcome_correctness,0.0004199958000419996,125,0.09347908745247148,outcome_correctness,2.999970000299997e-05,no_context,526,214,187
german_legal_selector_v2-r1p1,"[0.17356391146071462, 0.25188154397880125]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:legal_reasoning_correctness,0.00014999850001499987,110,0.21245247148288973,legal_reasoning_correctness,9.99990000099999e-06,no_context,526,116,300
german_legal_selector_v2-r1p1,"[0.26786425767250027, 0.35386096354074126]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:legal_basis_correctness,0.00014999850001499987,81,0.3106273764258555,legal_basis_correctness,9.99990000099999e-06,no_context,526,103,342
german_legal_selector_v2-r1p1,"[0.16713617632264663, 0.2442520742500163]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:overall_score,0.00014999850001499987,129,0.20551964512040555,overall_score,9.99990000099999e-06,no_context,526,68,329
german_legal_selector_v2-r1p25,"[-0.04368002755905512, 0.03569486140619594]",360,evaluation_row_mean_with_context_cluster_resampling,raw:outcome_correctness,1.0,111,-0.003441064638783271,outcome_correctness,0.8638913610863891,raw,526,286,129
german_legal_selector_v2-r1p25,"[-0.05432602327391201, 0.01500046992481202]",360,evaluation_row_mean_with_context_cluster_resampling,raw:legal_reasoning_correctness,1.0,192,-0.01916349809885931,legal_reasoning_correctness,0.2817671823281767,raw,526,151,183
german_legal_selector_v2-r1p25,"[-0.06600124045801527, 0.009139271790587577]",360,evaluation_row_mean_with_context_cluster_resampling,raw:legal_basis_correctness,0.5981140188598114,200,-0.02817490494296578,legal_basis_correctness,0.14952850471495285,raw,526,148,178
german_legal_selector_v2-r1p25,"[-0.051420281375149535, 0.01647956917972457]",360,evaluation_row_mean_with_context_cluster_resampling,raw:overall_score,1.0,224,-0.01692648922686945,overall_score,0.3222967770322297,raw,526,93,209
german_legal_selector_v2-r1p25,"[-0.0019611840952881415, 0.07863878381207452]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:outcome_correctness,1.0,133,0.03783269961977187,outcome_correctness,0.07268927310726893,oracle_bgb_paragraph_ids,526,234,159
german_legal_selector_v2-r1p25,"[0.024494170261793048, 0.0990415295535721]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:legal_reasoning_correctness,0.014629853701462985,164,0.06095057034220533,legal_reasoning_correctness,0.0013299867001329987,oracle_bgb_paragraph_ids,526,125,237
german_legal_selector_v2-r1p25,"[0.05223298082583467, 0.13395150966313388]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:legal_basis_correctness,0.00039999600003999964,161,0.09271863117870723,legal_basis_correctness,3.999960000399996e-05,oracle_bgb_paragraph_ids,526,119,246
german_legal_selector_v2-r1p25,"[0.02714267845975163, 0.10053141659331483]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:overall_score,0.00896991030089699,188,0.06383396704689481,overall_score,0.0007099929000709993,oracle_bgb_paragraph_ids,526,68,270
german_legal_selector_v2-r1p25,"[0.05250308681617684, 0.14349843335086523]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:outcome_correctness,0.0006399936000639994,115,0.09749049429657795,outcome_correctness,7.999920000799993e-05,no_context,526,212,199
german_legal_selector_v2-r1p25,"[0.16532939850032602, 0.24557572987599652]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:legal_reasoning_correctness,0.00014999850001499987,115,0.20579847908745247,legal_reasoning_correctness,9.99990000099999e-06,no_context,526,113,298
german_legal_selector_v2-r1p25,"[0.2640571509009009, 0.34678078592172135]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:legal_basis_correctness,0.00014999850001499987,94,0.3057034220532319,legal_basis_correctness,9.99990000099999e-06,no_context,526,88,344
german_legal_selector_v2-r1p25,"[0.16358368380460533, 0.24186025454488563]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:overall_score,0.00014999850001499987,141,0.20299746514575412,overall_score,9.99990000099999e-06,no_context,526,58,327
german_legal_selector_v2-r2p0,"[-0.05864423227544722, 0.02041050551650752]",360,evaluation_row_mean_with_context_cluster_resampling,raw:outcome_correctness,1.0,132,-0.018802281368821294,outcome_correctness,0.36023639763602366,raw,526,262,132
german_legal_selector_v2-r2p0,"[-0.07591477635728461, 3.3381868258872662e-18]",360,evaluation_row_mean_with_context_cluster_resampling,raw:legal_reasoning_correctness,0.36343636563634363,220,-0.03779467680608365,legal_reasoning_correctness,0.045429545704542953,raw,526,133,173
german_legal_selector_v2-r2p0,"[-0.1055068442318793, -0.02589098897795592]",360,evaluation_row_mean_with_context_cluster_resampling,raw:legal_basis_correctness,0.013799862001379986,230,-0.06576045627376426,legal_basis_correctness,0.0013799862001379986,raw,526,141,155
german_legal_selector_v2-r2p0,"[-0.07667258818110029, -0.004705159110584326]",360,evaluation_row_mean_with_context_cluster_resampling,raw:overall_score,0.24182758172418276,247,-0.04078580481622307,overall_score,0.026869731302686974,raw,526,88,191
german_legal_selector_v2-r2p0,"[-0.020138432178508508, 0.06546474358974358]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:outcome_correctness,1.0,145,0.02247148288973384,outcome_correctness,0.31183688163118367,oracle_bgb_paragraph_ids,526,227,154
german_legal_selector_v2-r2p0,"[0.004759344598054273, 0.08051938131313131]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:legal_reasoning_correctness,0.1950180498195018,200,0.04231939163498099,legal_reasoning_correctness,0.02785972140278597,oracle_bgb_paragraph_ids,526,113,213
german_legal_selector_v2-r2p0,"[0.014835906154369262, 0.09585351862519201]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:legal_basis_correctness,0.027039729602703972,195,0.055133079847908745,legal_basis_correctness,0.006759932400675993,oracle_bgb_paragraph_ids,526,115,216
german_legal_selector_v2-r2p0,"[0.002629658662573351, 0.07874835724539223]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:overall_score,0.19739802601973983,227,0.0399746514575412,overall_score,0.039479605203947964,oracle_bgb_paragraph_ids,526,69,230
german_legal_selector_v2-r2p0,"[0.039572550895165204, 0.1257446912807676]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:outcome_correctness,0.0017499825001749984,120,0.08212927756653993,outcome_correctness,0.00024999750002499977,no_context,526,218,188
german_legal_selector_v2-r2p0,"[0.14956019727838282, 0.2247403196157495]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:legal_reasoning_correctness,0.00014999850001499987,119,0.18716730038022814,legal_reasoning_correctness,9.99990000099999e-06,no_context,526,116,291
german_legal_selector_v2-r2p0,"[0.23047575360419398, 0.3057034751618526]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:legal_basis_correctness,0.00014999850001499987,88,0.26811787072243354,legal_basis_correctness,9.99990000099999e-06,no_context,526,115,323
german_legal_selector_v2-r2p0,"[0.14309898509896188, 0.21639224978192437]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:overall_score,0.00014999850001499987,135,0.1791381495564005,overall_score,9.99990000099999e-06,no_context,526,71,320
dac_native_tokens-r1p1,"[-0.052970221280602636, 0.015294107495592686]",360,evaluation_row_mean_with_context_cluster_resampling,raw:outcome_correctness,1.0,124,-0.01884030418250951,outcome_correctness,0.27422725772742274,raw,526,296,106
dac_native_tokens-r1p1,"[-0.05204615316412755, 0.010957462957775265]",360,evaluation_row_mean_with_context_cluster_resampling,raw:legal_reasoning_correctness,1.0,190,-0.019866920152091253,legal_reasoning_correctness,0.2161978380216198,raw,526,159,177
dac_native_tokens-r1p1,"[-0.08263200828366501, -0.014800537348806805]",360,evaluation_row_mean_with_context_cluster_resampling,raw:legal_basis_correctness,0.033739662603373965,204,-0.04876425855513308,legal_basis_correctness,0.004819951800481995,raw,526,166,156
dac_native_tokens-r1p1,"[-0.05928670597504044, 0.0006419636970921849]",360,evaluation_row_mean_with_context_cluster_resampling,raw:overall_score,0.35538644613553866,219,-0.02915716096324461,overall_score,0.05076949230507695,raw,526,113,194
dac_native_tokens-r1p1,"[-0.021879118680368983, 0.06695496494491343]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:outcome_correctness,1.0,145,0.02243346007604563,outcome_correctness,0.3282267177328227,oracle_bgb_paragraph_ids,526,229,152
dac_native_tokens-r1p1,"[0.021681255597690414, 0.10101227084565345]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:legal_reasoning_correctness,0.02231977680223198,184,0.060247148288973394,legal_reasoning_correctness,0.0024799752002479976,oracle_bgb_paragraph_ids,526,119,223
dac_native_tokens-r1p1,"[0.03310323150803709, 0.11212148370497427]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:legal_basis_correctness,0.0027999720002799973,176,0.07212927756653992,legal_basis_correctness,0.00034999650003499967,oracle_bgb_paragraph_ids,526,125,225
dac_native_tokens-r1p1,"[0.01318088475384184, 0.09114141645670895]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:overall_score,0.06815931840681594,213,0.05160329531051964,overall_score,0.008519914800851992,oracle_bgb_paragraph_ids,526,73,240
dac_native_tokens-r1p1,"[0.038691455928165655, 0.12518911207688502]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:outcome_correctness,0.0021499785002149978,116,0.0820912547528517,outcome_correctness,0.00042999570004299955,no_context,526,219,191
dac_native_tokens-r1p1,"[0.1659736017710204, 0.24451048037362394]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:legal_reasoning_correctness,0.00014999850001499987,108,0.20509505703422054,legal_reasoning_correctness,9.99990000099999e-06,no_context,526,115,303
dac_native_tokens-r1p1,"[0.24427488854571375, 0.32534934318555003]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:legal_basis_correctness,0.00014999850001499987,90,0.2851140684410646,legal_basis_correctness,9.99990000099999e-06,no_context,526,104,332
dac_native_tokens-r1p1,"[0.15327964281566905, 0.22877749172870138]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:overall_score,0.00014999850001499987,128,0.19076679340937897,overall_score,9.99990000099999e-06,no_context,526,71,327
dac_native_tokens-r1p25,"[-0.04354550282053067, 0.03515220934444041]",360,evaluation_row_mean_with_context_cluster_resampling,raw:outcome_correctness,1.0,122,-0.0034600760456273785,outcome_correctness,0.8638813611863881,raw,526,285,119
dac_native_tokens-r1p25,"[-0.07538686454311455, -0.005185780303208924]",360,evaluation_row_mean_with_context_cluster_resampling,raw:legal_reasoning_correctness,0.22202777972220278,210,-0.03963878326996198,legal_reasoning_correctness,0.024669753302466974,raw,526,142,174
dac_native_tokens-r1p25,"[-0.10961923114539654, -0.0342583852544133]",360,evaluation_row_mean_with_context_cluster_resampling,raw:legal_basis_correctness,0.002519974800251998,232,-0.0718250950570342,legal_basis_correctness,0.0002099979000209998,raw,526,128,166
dac_native_tokens-r1p25,"[-0.07199688771639423, -0.005969014684549161]",360,evaluation_row_mean_with_context_cluster_resampling,raw:overall_score,0.2117978820211798,246,-0.03830798479087453,overall_score,0.02117978820211798,raw,526,87,193
dac_native_tokens-r1p25,"[-0.0052674150023942915, 0.08171618037135277]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:outcome_correctness,1.0,128,0.03781368821292776,outcome_correctness,0.08442915570844292,oracle_bgb_paragraph_ids,526,250,148
dac_native_tokens-r1p25,"[0.003083590373462375, 0.0779107634902411]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:legal_reasoning_correctness,0.1950180498195018,175,0.04047528517110266,legal_reasoning_correctness,0.034869651303486966,oracle_bgb_paragraph_ids,526,122,229
dac_native_tokens-r1p25,"[0.009902108785991065, 0.08806111462599758]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:legal_basis_correctness,0.04145958540414596,184,0.04906844106463877,legal_basis_correctness,0.013819861801381986,oracle_bgb_paragraph_ids,526,130,212
dac_native_tokens-r1p25,"[0.005315016284549853, 0.08033925209196018]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:overall_score,0.14297857021429786,201,0.042452471482889734,overall_score,0.023829761702382976,oracle_bgb_paragraph_ids,526,76,249
dac_native_tokens-r1p25,"[0.05285266847708756, 0.14220777894491127]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:outcome_correctness,0.0004199958000419996,121,0.09747148288973384,outcome_correctness,2.999970000299997e-05,no_context,526,213,192
dac_native_tokens-r1p25,"[0.14613447970740917, 0.22387181259600614]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:legal_reasoning_correctness,0.00014999850001499987,117,0.1853231939163498,legal_reasoning_correctness,9.99990000099999e-06,no_context,526,115,294
dac_native_tokens-r1p25,"[0.22119583270856644, 0.3027165303052199]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:legal_basis_correctness,0.00014999850001499987,91,0.26205323193916347,legal_basis_correctness,9.99990000099999e-06,no_context,526,106,329
dac_native_tokens-r1p25,"[0.1444569683228659, 0.21942571443952255]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:overall_score,0.00014999850001499987,131,0.18161596958174905,overall_score,9.99990000099999e-06,no_context,526,70,325
dac_native_tokens-r2p0,"[-0.10580088964916796, -0.028282521944537647]",360,evaluation_row_mean_with_context_cluster_resampling,raw:outcome_correctness,0.010349896501034989,160,-0.06665399239543726,outcome_correctness,0.0006899931000689993,raw,526,260,106
dac_native_tokens-r2p0,"[-0.1720888554216867, -0.09934806168773369]",360,evaluation_row_mean_with_context_cluster_resampling,raw:legal_reasoning_correctness,0.00014999850001499987,243,-0.13522813688212926,legal_reasoning_correctness,9.99990000099999e-06,raw,526,150,133
dac_native_tokens-r2p0,"[-0.2556779611861007, -0.17507199024746106]",360,evaluation_row_mean_with_context_cluster_resampling,raw:legal_basis_correctness,0.00014999850001499987,293,-0.21541825095057035,legal_basis_correctness,9.99990000099999e-06,raw,526,116,117
dac_native_tokens-r2p0,"[-0.17401363642623044, -0.1048187796679411]",360,evaluation_row_mean_with_context_cluster_resampling,raw:overall_score,0.00014999850001499987,292,-0.13910012674271227,overall_score,9.99990000099999e-06,raw,526,86,148
dac_native_tokens-r2p0,"[-0.06832810969930019, 0.017295775784174513]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:outcome_correctness,1.0,157,-0.025380228136882132,outcome_correctness,0.25179748202517976,oracle_bgb_paragraph_ids,526,240,129
dac_native_tokens-r2p0,"[-0.09109099568719703, -0.01618048312968159]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:legal_reasoning_correctness,0.04287957120428796,233,-0.055114068441064645,legal_reasoning_correctness,0.005359946400535995,oracle_bgb_paragraph_ids,526,138,155
dac_native_tokens-r2p0,"[-0.13587136652795218, -0.0519545682657444]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:legal_basis_correctness,0.0003599964000359997,250,-0.09452471482889734,legal_basis_correctness,2.999970000299997e-05,oracle_bgb_paragraph_ids,526,127,149
dac_native_tokens-r2p0,"[-0.0956213083098573, -0.02048433146449207]",360,evaluation_row_mean_with_context_cluster_resampling,oracle_bgb_paragraph_ids:overall_score,0.030699693003069968,263,-0.05833967046894804,overall_score,0.003069969300306997,oracle_bgb_paragraph_ids,526,78,185
dac_native_tokens-r2p0,"[-0.008881387661107602, 0.07847851277618713]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:outcome_correctness,0.12709872901270988,148,0.034277566539923955,outcome_correctness,0.12709872901270988,no_context,526,204,174
dac_native_tokens-r2p0,"[0.05133504143238172, 0.12853782774554048]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:legal_reasoning_correctness,0.00014999850001499987,163,0.08973384030418252,legal_reasoning_correctness,9.99990000099999e-06,no_context,526,131,232
dac_native_tokens-r2p0,"[0.0784776049240335, 0.1597994184029785]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:legal_basis_correctness,0.00014999850001499987,148,0.11846007604562737,legal_basis_correctness,9.99990000099999e-06,no_context,526,134,244
dac_native_tokens-r2p0,"[0.044341956777955896, 0.11865387299862852]",360,evaluation_row_mean_with_context_cluster_resampling,no_context:overall_score,0.00014999850001499987,186,0.08082382762991129,overall_score,4.999950000499995e-05,no_context,526,79,261
